EquipmentId,latitude,longitude,speed,odometer reading,eventDate,eventGeneratedTime
EQPT-4,12.9397783,74.934685,43,753274,1716229800000,1716262540000
EQPT-4,12.9395783,74.9350149,37,753316,1716229800000,1716262544000
EQPT-4,12.939475,74.9353916,37,753359,1716229800000,1716262548000
EQPT-4,12.9393916,74.9356783,35,753401,1716229800000,1716262551000
EQPT-4,12.9392916,74.9358166,33,753410,1716229800000,1716262553000
EQPT-4,12.9389883,74.9363283,38,753475,1716229800000,1716262559000
EQPT-4,12.9389666,74.9365333,35,753517,1716229800000,1716262561000
EQPT-4,12.939035,74.9366966,30,753517,1716229800000,1716262563000
EQPT-4,12.9390933,74.9367716,30,753527,1716229800000,1716262564000
EQPT-4,12.9391949,74.9368916,32,753545,1716229800000,1716262566000
EQPT-4,12.9393333,74.9369383,29,753562,1716229800000,1716262568000
EQPT-4,12.939465,74.93697,30,753577,1716229800000,1716262570000
EQPT-4,12.939685,74.9369916,29,753601,1716229800000,1716262573000
EQPT-4,12.9399066,74.9369916,31,753626,1716229800000,1716262576000
EQPT-4,12.9402916,74.9368183,35,753673,1716229800000,1716262581000
EQPT-4,12.9405216,74.9366666,37,753703,1716229800000,1716262584000
EQPT-4,12.940835,74.9364433,36,753746,1716229800000,1716262588000
EQPT-4,12.940995,74.9363816,32,753765,1716229800000,1716262590000
EQPT-4,12.9411533,74.936355,31,753782,1716229800000,1716262592000
EQPT-4,12.9417366,74.9363333,32,753847,1716229800000,1716262599000
EQPT-4,12.9419883,74.9363799,32,753885,1716229800000,1716262602000
EQPT-4,12.94262,74.9365316,34,753949,1716229800000,1716262609000
EQPT-4,12.9428033,74.9364933,31,753982,1716229800000,1716262611000
EQPT-4,12.9429,74.93643,36,753982,1716229800000,1716262612000
EQPT-4,12.9430666,74.9363066,39,754005,1716229800000,1716262614000
EQPT-4,12.9432333,74.9361333,39,754032,1716229800000,1716262616000
EQPT-4,12.9437583,74.9353549,44,754135,1716229800000,1716262624000
EQPT-4,12.944265,74.934575,49,754237,1716229800000,1716262632000
EQPT-4,12.94481,74.9338183,37,754339,1716229800000,1716262639000
EQPT-4,12.945025,74.9335283,26,754378,1716229800000,1716262644000
EQPT-4,12.9452733,74.9332,15,754423,1716229800000,1716262651000
EQPT-4,12.945315,74.93315,11,754435,1716229800000,1716262653000
EQPT-4,12.9453566,74.9330933,8,754438,1716229800000,1716262656000
EQPT-4,12.945385,74.9330566,11,754443,1716229800000,1716262658000
EQPT-4,12.94545,74.932975,16,754455,1716229800000,1716262661000
EQPT-4,12.9455199,74.9329316,18,754464,1716229800000,1716262663000
EQPT-4,12.9455633,74.9329283,16,754480,1716229800000,1716262664000
EQPT-4,12.9456083,74.932945,18,754480,1716229800000,1716262665000
EQPT-4,12.9456566,74.9329666,20,754480,1716229800000,1716262666000
EQPT-4,12.9457033,74.9329933,19,754486,1716229800000,1716262667000
EQPT-4,12.9458533,74.933095,22,754506,1716229800000,1716262670000
EQPT-4,12.9466,74.9336716,23,754610,1716229800000,1716262684000
EQPT-4,12.9471283,74.9340166,26,754680,1716229800000,1716262694000
EQPT-4,12.947605,74.9341866,34,754736,1716229800000,1716262700000
EQPT-4,12.9485366,74.9343133,39,754841,1716229800000,1716262710000
EQPT-4,12.9494766,74.93431,38,754945,1716229800000,1716262719000
EQPT-4,12.9504699,74.9342616,41,755056,1716229800000,1716262729000
EQPT-4,12.9513199,74.9340966,31,755153,1716229800000,1716262738000
EQPT-4,12.9522666,74.9339883,31,755259,1716229800000,1716262749000
EQPT-4,12.9524766,74.9339416,27,755283,1716229800000,1716262751000
EQPT-4,12.9526683,74.9338733,28,755306,1716229800000,1716262754000
EQPT-4,12.9531083,74.93385,38,755355,1716229800000,1716262759000
EQPT-4,12.9540933,74.9337433,38,755465,1716229800000,1716262769000
EQPT-4,12.9550799,74.9336716,38,755575,1716229800000,1716262780000
EQPT-4,12.9560433,74.9336066,38,755672,1716229800000,1716262790000
EQPT-4,12.9568749,74.9336299,35,755775,1716229800000,1716262799000
EQPT-4,12.9577483,74.9337033,27,755873,1716229800000,1716262811000
EQPT-4,12.9578666,74.9336599,26,755887,1716229800000,1716262813000
EQPT-4,12.9579783,74.9335833,28,755902,1716229800000,1716262815000
EQPT-4,12.9581833,74.933475,33,755928,1716229800000,1716262818000
EQPT-4,12.95909,74.9332633,36,756031,1716229800000,1716262828000
EQPT-4,12.95955,74.9331783,23,756083,1716229800000,1716262834000
EQPT-4,12.9599099,74.9331633,13,756123,1716229800000,1716262842000
EQPT-4,12.9601016,74.9331566,14,756145,1716229800000,1716262848000
EQPT-4,12.9602883,74.9332016,14,756166,1716229800000,1716262853000
EQPT-4,12.9605466,74.9332816,8,756196,1716229800000,1716262860000
EQPT-4,12.9609133,74.933305,17,756237,1716229800000,1716262875000
EQPT-4,12.9613816,74.9333183,27,756289,1716229800000,1716262883000
EQPT-4,12.9617033,74.9333583,32,756325,1716229800000,1716262887000
EQPT-4,12.9620266,74.9334616,32,756372,1716229800000,1716262891000
EQPT-4,12.9627383,74.9338266,42,756451,1716229800000,1716262899000
EQPT-4,12.9636433,74.9342816,41,756564,1716229800000,1716262909000
EQPT-4,12.9644433,74.9347466,37,756666,1716229800000,1716262918000
EQPT-4,12.965185,74.9353116,39,756769,1716229800000,1716262928000
EQPT-4,12.9659183,74.9360066,41,756881,1716229800000,1716262937000
EQPT-4,12.9663716,74.9364766,44,756953,1716229800000,1716262943000
EQPT-4,12.9667933,74.937315,47,757055,1716229800000,1716262951000
EQPT-4,12.9672683,74.9381733,43,757162,1716229800000,1716262960000
EQPT-4,12.967815,74.9389733,42,757269,1716229800000,1716262969000
EQPT-4,12.9680566,74.939285,31,757312,1716229800000,1716262973000
EQPT-4,12.9685449,74.9401583,31,757421,1716229800000,1716262986000
EQPT-4,12.9690183,74.940875,19,757515,1716229800000,1716262997000
EQPT-4,12.9693516,74.941335,23,757577,1716229800000,1716263008000
EQPT-4,12.9695799,74.9416016,33,757616,1716229800000,1716263013000
EQPT-4,12.9700949,74.942365,38,757717,1716229800000,1716263023000
EQPT-4,12.9706033,74.9432316,38,757826,1716229800000,1716263033000
EQPT-4,12.971125,74.944065,38,757934,1716229800000,1716263043000
EQPT-4,12.9714583,74.94448,41,757993,1716229800000,1716263048000
EQPT-4,12.9717283,74.944885,42,758046,1716229800000,1716263053000
EQPT-4,12.9722683,74.9457166,40,758155,1716229800000,1716263063000
EQPT-4,12.97279,74.9465083,44,758260,1716229800000,1716263072000
EQPT-4,12.9733166,74.9473466,40,758368,1716229800000,1716263080000
EQPT-4,12.9738166,74.9481416,47,758470,1716229800000,1716263088000
EQPT-4,12.9742816,74.949,45,758577,1716229800000,1716263096000
EQPT-4,12.974405,74.9491683,45,758588,1716229800000,1716263098000
EQPT-4,12.974695,74.9494183,47,758642,1716229800000,1716263101000
EQPT-4,12.9750933,74.9497316,36,758698,1716229800000,1716263106000
EQPT-4,12.9752466,74.9499383,35,758717,1716229800000,1716263109000
EQPT-4,12.97575,74.95063,24,758820,1716229800000,1716263119000
EQPT-4,12.9759883,74.95099,23,758861,1716229800000,1716263126000
EQPT-4,12.9761116,74.9512649,17,758900,1716229800000,1716263133000
EQPT-4,12.9763533,74.95153,28,758940,1716229800000,1716263139000
EQPT-4,12.9767683,74.9521366,31,759020,1716229800000,1716263148000
EQPT-4,12.9774216,74.9527166,40,759117,1716229800000,1716263158000
EQPT-4,12.9782949,74.95318,39,759226,1716229800000,1716263168000
EQPT-4,12.9790583,74.9536616,44,759326,1716229800000,1716263176000
EQPT-4,12.9798116,74.954195,43,759428,1716229800000,1716263184000
EQPT-4,12.9801016,74.9543899,46,759466,1716229800000,1716263187000
EQPT-4,12.980395,74.9545066,45,759501,1716229800000,1716263190000
EQPT-4,12.9813899,74.9546516,47,759613,1716229800000,1716263199000
EQPT-4,12.98217,74.954765,41,759701,1716229800000,1716263206000
EQPT-4,12.9825383,74.9549399,40,759746,1716229800000,1716263210000
EQPT-4,12.983375,74.9554299,40,759853,1716229800000,1716263220000
EQPT-4,12.9839333,74.9556233,51,759919,1716229800000,1716263225000
EQPT-4,12.9848133,74.9559166,51,760022,1716229800000,1716263232000
EQPT-4,12.9854566,74.9562066,41,760100,1716229800000,1716263238000
EQPT-4,12.9860133,74.9566033,29,760175,1716229800000,1716263245000
EQPT-4,12.9860783,74.956625,26,760183,1716229800000,1716263246000
EQPT-4,12.9862216,74.956605,25,760200,1716229800000,1716263248000
EQPT-4,12.9862783,74.95657,25,760207,1716229800000,1716263249000
EQPT-4,12.9865266,74.95635,23,760244,1716229800000,1716263254000
EQPT-4,12.98658,74.9562416,23,760264,1716229800000,1716263256000
EQPT-4,12.9866083,74.9560633,24,760277,1716229800000,1716263259000
EQPT-4,12.9867283,74.9556266,34,760326,1716229800000,1716263265000
EQPT-4,12.9869366,74.9552316,32,760374,1716229800000,1716263270000
EQPT-4,12.98704,74.955105,31,760392,1716229800000,1716263272000
EQPT-4,12.9871749,74.9550216,32,760410,1716229800000,1716263274000
EQPT-4,12.9873316,74.9550016,31,760428,1716229800000,1716263276000
EQPT-4,12.9875199,74.954945,27,760449,1716229800000,1716263279000
EQPT-4,12.987965,74.9547066,31,760505,1716229800000,1716263286000
EQPT-4,12.9882033,74.9544783,32,760542,1716229800000,1716263290000
EQPT-4,12.9883533,74.9542883,31,760568,1716229800000,1716263293000
EQPT-4,12.988595,74.95387,30,760621,1716229800000,1716263299000
EQPT-4,12.988645,74.95372,30,760638,1716229800000,1716263301000
EQPT-4,12.9886333,74.9535633,28,760655,1716229800000,1716263303000
EQPT-4,12.9885399,74.9531149,35,760705,1716229800000,1716263308000
EQPT-4,12.98865,74.9526966,45,760752,1716229800000,1716263312000
EQPT-4,12.9888383,74.9517733,46,760855,1716229800000,1716263320000
EQPT-4,12.9890416,74.95082,43,760961,1716229800000,1716263328000
EQPT-4,12.9892049,74.9504216,42,761008,1716229800000,1716263332000
EQPT-4,12.9897433,74.94958,40,761117,1716229800000,1716263341000
EQPT-4,12.9898516,74.949415,40,761174,1716229800000,1716263343000
EQPT-4,12.9905399,74.9487599,39,761243,1716229800000,1716263352000
EQPT-4,12.9907466,74.9484866,29,761281,1716229800000,1716263356000
EQPT-4,12.9912733,74.9476283,35,761391,1716229800000,1716263367000
EQPT-4,12.9915283,74.94735,37,761432,1716229800000,1716263371000
EQPT-4,12.99185,74.9471183,39,761487,1716229800000,1716263375000
EQPT-4,12.99266,74.9465583,35,761585,1716229800000,1716263385000
EQPT-4,12.9928516,74.9463616,34,761625,1716229800000,1716263388000
EQPT-4,12.9930583,74.9460333,39,761657,1716229800000,1716263392000
EQPT-4,12.9933633,74.9454433,31,761731,1716229800000,1716263399000
EQPT-4,12.9935066,74.9453549,32,761750,1716229800000,1716263401000
EQPT-4,12.9936483,74.94534,28,761766,1716229800000,1716263403000
EQPT-4,12.9941616,74.9453549,18,761823,1716229800000,1716263410000
EQPT-4,12.994505,74.9453549,27,761870,1716229800000,1716263414000
EQPT-4,12.99474,74.94531,26,761888,1716229800000,1716263417000
EQPT-4,12.994805,74.94526,28,761897,1716229800000,1716263418000
EQPT-4,12.9949766,74.945145,26,761920,1716229800000,1716263421000
EQPT-4,12.9950433,74.945125,26,761928,1716229800000,1716263422000
EQPT-4,12.9951116,74.9451299,28,761935,1716229800000,1716263423000
EQPT-4,12.9953233,74.9451749,27,761959,1716229800000,1716263426000
EQPT-4,12.99541,74.9452933,26,761975,1716229800000,1716263428000
EQPT-4,12.9954616,74.945385,27,761987,1716229800000,1716263429000
EQPT-4,12.99562,74.9455333,26,762003,1716229800000,1716263432000
EQPT-4,12.9957766,74.9455683,29,762029,1716229800000,1716263434000
EQPT-4,12.99594,74.94555,35,762038,1716229800000,1716263436000
EQPT-4,12.9961999,74.94548,38,762067,1716229800000,1716263439000
EQPT-4,12.99647,74.9453633,39,762099,1716229800000,1716263442000
EQPT-4,12.9967233,74.9451883,37,762133,1716229800000,1716263445000
EQPT-4,12.9968949,74.9449883,30,762173,1716229800000,1716263448000
EQPT-4,12.9968933,74.9448933,31,762184,1716229800000,1716263449000
EQPT-4,12.9969216,74.9447483,28,762191,1716229800000,1716263451000
EQPT-4,12.996975,74.94448,28,762229,1716229800000,1716263455000
EQPT-4,12.9970733,74.9444216,23,762244,1716229800000,1716263457000
EQPT-4,12.9971683,74.9444333,18,762255,1716229800000,1716263460000
EQPT-4,12.9972216,74.9444916,20,762264,1716229800000,1716263461000
EQPT-4,12.9972616,74.944535,22,762287,1716229800000,1716263462000
EQPT-4,12.9973499,74.9446533,27,762287,1716229800000,1716263464000
EQPT-4,12.9976199,74.9451666,32,762350,1716229800000,1716263471000
EQPT-4,12.9979683,74.9455883,32,762410,1716229800000,1716263477000
EQPT-4,12.9981066,74.9456833,33,762449,1716229800000,1716263479000
EQPT-4,12.9988933,74.9461866,41,762532,1716229800000,1716263488000
EQPT-4,12.9991916,74.9465066,36,762581,1716229800000,1716263492000
EQPT-4,12.9993433,74.9466099,37,762601,1716229800000,1716263494000
EQPT-4,13.0002766,74.9469816,44,762712,1716229800000,1716263504000
EQPT-4,13.001205,74.9472233,40,762819,1716229800000,1716263513000
EQPT-4,13.0016033,74.9473516,35,762865,1716229800000,1716263517000
EQPT-4,13.0025683,74.947485,32,762974,1716229800000,1716263527000
EQPT-4,13.0027333,74.9474633,29,762992,1716229800000,1716263529000
EQPT-4,13.002895,74.9473983,32,763012,1716229800000,1716263531000
EQPT-4,13.0037683,74.94711,42,763114,1716229800000,1716263540000
EQPT-4,13.004705,74.9468533,41,763222,1716229800000,1716263549000
EQPT-4,13.0055583,74.94672,41,763318,1716229800000,1716263557000
EQPT-4,13.006025,74.9466416,32,763371,1716229800000,1716263562000
EQPT-4,13.0060933,74.9465966,32,763388,1716229800000,1716263563000
EQPT-4,13.00633,74.9463816,33,763415,1716229800000,1716263567000
EQPT-4,13.0067683,74.9459933,35,763480,1716229800000,1716263573000
EQPT-4,13.0069016,74.9458933,27,763498,1716229800000,1716263575000
EQPT-4,13.0070066,74.945785,11,763515,1716229800000,1716263579000
EQPT-4,13.0070883,74.9456316,20,763534,1716229800000,1716263584000
EQPT-4,13.00732,74.9451983,23,763587,1716229800000,1716263592000
EQPT-4,13.0073816,74.945015,22,763608,1716229800000,1716263595000
EQPT-4,13.007545,74.9440433,32,763716,1716229800000,1716263611000
EQPT-4,13.0077316,74.9435999,28,763768,1716229800000,1716263617000
EQPT-4,13.0078649,74.9434249,31,763792,1716229800000,1716263620000
EQPT-4,13.008315,74.9428949,24,763869,1716229800000,1716263629000
EQPT-4,13.0084983,74.9424733,13,763919,1716229800000,1716263638000
EQPT-4,13.00851,74.9424283,16,763937,1716229800000,1716263639000
EQPT-4,13.0086516,74.9419616,26,763977,1716229800000,1716263648000
EQPT-4,13.008725,74.9418516,23,763991,1716229800000,1716263650000
EQPT-4,13.0088083,74.9417633,23,764005,1716229800000,1716263652000
EQPT-4,13.0089233,74.9417316,25,764025,1716229800000,1716263654000
EQPT-4,13.009495,74.9415816,26,764084,1716229800000,1716263663000
EQPT-4,13.0100566,74.94156,29,764147,1716229800000,1716263671000
EQPT-4,13.0104883,74.94142,30,764197,1716229800000,1716263677000
EQPT-4,13.010625,74.941335,32,764215,1716229800000,1716263679000
EQPT-4,13.0108266,74.9411499,35,764245,1716229800000,1716263682000
EQPT-4,13.0114133,74.9404483,39,764346,1716229800000,1716263691000
EQPT-4,13.0115916,74.9402999,29,764371,1716229800000,1716263694000
EQPT-4,13.0116633,74.94024,19,764381,1716229800000,1716263696000
EQPT-4,13.0117466,74.9401833,23,764392,1716229800000,1716263698000
EQPT-4,13.0119383,74.9400883,30,764416,1716229800000,1716263701000
EQPT-4,13.012615,74.9398433,35,764496,1716229800000,1716263710000
EQPT-4,13.0131249,74.9397533,31,764554,1716229800000,1716263716000
EQPT-4,13.01333,74.9397866,29,764577,1716229800000,1716263719000
EQPT-4,13.0134466,74.9398583,28,764592,1716229800000,1716263721000
EQPT-4,13.0142283,74.94035,32,764694,1716229800000,1716263734000
EQPT-4,13.0148783,74.9406216,32,764773,1716229800000,1716263741000
EQPT-4,13.0153633,74.94072,33,764828,1716229800000,1716263747000
EQPT-4,13.0155549,74.9406983,37,764869,1716229800000,1716263749000
EQPT-4,13.0157266,74.9406416,38,764869,1716229800000,1716263751000
EQPT-4,13.0158916,74.940485,39,764880,1716229800000,1716263753000
EQPT-4,13.0159916,74.9403133,35,764905,1716229800000,1716263755000
EQPT-4,13.0161566,74.9400549,28,764943,1716229800000,1716263759000
EQPT-4,13.0161933,74.93982,28,764968,1716229800000,1716263762000
EQPT-4,13.016145,74.93962,24,764993,1716229800000,1716263765000
EQPT-4,13.0160999,74.9395766,22,765012,1716229800000,1716263766000
EQPT-4,13.01601,74.9393566,14,765034,1716229800000,1716263771000
EQPT-4,13.0160399,74.93934,11,765037,1716229800000,1716263772000
EQPT-4,13.0160999,74.9393383,13,765037,1716229800000,1716263773000
EQPT-4,13.0161566,74.9393383,16,765050,1716229800000,1716263774000
EQPT-4,13.0163249,74.9393333,26,765069,1716229800000,1716263776000
EQPT-4,13.0166466,74.93933,36,765105,1716229800000,1716263779000
EQPT-4,13.0172883,74.93929,43,765165,1716229800000,1716263785000
EQPT-4,13.0174866,74.939225,41,765189,1716229800000,1716263787000
EQPT-4,13.01766,74.9391183,40,765222,1716229800000,1716263790000
EQPT-4,13.0179383,74.9389833,41,765257,1716229800000,1716263793000
EQPT-4,13.0182416,74.9389133,39,765291,1716229800000,1716263796000
EQPT-4,13.0184399,74.9389183,39,765313,1716229800000,1716263798000
EQPT-4,13.0185316,74.9389716,42,765325,1716229800000,1716263799000
EQPT-4,13.0194133,74.9393533,46,765432,1716229800000,1716263807000
EQPT-4,13.0203466,74.9396583,40,765541,1716229800000,1716263816000
EQPT-4,13.0212133,74.9399983,35,765645,1716229800000,1716263825000
EQPT-4,13.0215349,74.9401499,31,765684,1716229800000,1716263829000
EQPT-4,13.0223716,74.9403966,41,765781,1716229800000,1716263839000
EQPT-4,13.0229983,74.9405683,41,765853,1716229800000,1716263845000
EQPT-4,13.0232216,74.9405516,42,765878,1716229800000,1716263847000
EQPT-4,13.0237266,74.9404333,40,765936,1716229800000,1716263852000
EQPT-4,13.0238933,74.9403416,42,765983,1716229800000,1716263854000
EQPT-4,13.0241483,74.9401133,45,765995,1716229800000,1716263857000
EQPT-4,13.0247499,74.9393716,40,766099,1716229800000,1716263866000
EQPT-4,13.0250466,74.939115,38,766143,1716229800000,1716263870000
EQPT-4,13.02514,74.9390816,38,766154,1716229800000,1716263871000
EQPT-4,13.0253316,74.9390533,39,766175,1716229800000,1716263873000
EQPT-4,13.0254316,74.9390633,38,766199,1716229800000,1716263874000
EQPT-4,13.0263949,74.939225,39,766295,1716229800000,1716263883000
EQPT-4,13.0272549,74.9395333,42,766396,1716229800000,1716263892000
EQPT-4,13.0275916,74.9396549,29,766442,1716229800000,1716263896000
EQPT-4,13.0276783,74.9396883,18,766446,1716229800000,1716263898000
EQPT-4,13.0276916,74.9396916,7,766449,1716229800000,1716263900000
EQPT-4,13.0277366,74.939725,6,766454,1716229800000,1716263906000
EQPT-4,13.0277566,74.9397366,10,766457,1716229800000,1716263907000
EQPT-4,13.0277816,74.9397533,13,766460,1716229800000,1716263908000
EQPT-4,13.0279949,74.9398849,25,766488,1716229800000,1716263913000
EQPT-4,13.0282016,74.9399383,27,766519,1716229800000,1716263916000
EQPT-4,13.0283616,74.9399683,17,766530,1716229800000,1716263919000
EQPT-4,13.0284966,74.9399699,14,766545,1716229800000,1716263923000
EQPT-4,13.0287833,74.93993,4,766576,1716229800000,1716263932000
EQPT-4,13.0289116,74.9399083,15,766592,1716229800000,1716263937000
EQPT-4,13.0291483,74.9398483,19,766619,1716229800000,1716263942000
EQPT-4,13.0295783,74.93974,29,766668,1716229800000,1716263949000
EQPT-4,13.0303116,74.9395583,34,766752,1716229800000,1716263958000
EQPT-4,13.0313,74.9395,35,766862,1716229800000,1716263968000
EQPT-4,13.0322966,74.9395833,40,766974,1716229800000,1716263978000
EQPT-4,13.0328283,74.9396666,29,767033,1716229800000,1716263984000
EQPT-4,13.03372,74.9398716,34,767135,1716229800000,1716263994000
EQPT-4,13.0339583,74.9398883,30,767162,1716229800000,1716263997000
EQPT-4,13.0345466,74.9398583,30,767228,1716229800000,1716264005000
EQPT-4,13.0349183,74.9399399,31,767270,1716229800000,1716264010000
EQPT-4,13.0351033,74.9400333,28,767301,1716229800000,1716264013000
EQPT-4,13.0351499,74.9400883,28,767301,1716229800000,1716264014000
EQPT-4,13.0352199,74.94021,25,767317,1716229800000,1716264016000
EQPT-4,13.035235,74.940275,24,767331,1716229800000,1716264017000
EQPT-4,13.0354283,74.94103,27,767409,1716229800000,1716264027000
EQPT-4,13.0354033,74.9411833,28,767425,1716229800000,1716264029000
EQPT-4,13.0353633,74.9412583,30,767435,1716229800000,1716264030000
EQPT-4,13.0352666,74.9413783,27,767464,1716229800000,1716264032000
EQPT-4,13.0352133,74.9414166,25,767464,1716229800000,1716264033000
EQPT-4,13.0351083,74.94151,17,767474,1716229800000,1716264036000
EQPT-4,13.0350883,74.9415449,18,767479,1716229800000,1716264037000
EQPT-4,13.0350749,74.9415883,18,767484,1716229800000,1716264038000
EQPT-4,13.0350749,74.941645,19,767490,1716229800000,1716264039000
EQPT-4,13.0350983,74.9417416,21,767501,1716229800000,1716264041000
EQPT-4,13.035185,74.9419133,27,767522,1716229800000,1716264044000
EQPT-4,13.0352816,74.94199,27,767535,1716229800000,1716264046000
EQPT-4,13.0353933,74.9420183,26,767548,1716229800000,1716264048000
EQPT-4,13.03553,74.94205,27,767564,1716229800000,1716264050000
EQPT-4,13.035675,74.9420566,30,767580,1716229800000,1716264052000
EQPT-4,13.03596,74.941985,33,767613,1716229800000,1716264056000
EQPT-4,13.0366583,74.9417533,26,767694,1716229800000,1716264066000
EQPT-4,13.0373849,74.9414133,30,767784,1716229800000,1716264075000
EQPT-4,13.0375433,74.9413866,31,767802,1716229800000,1716264077000
EQPT-4,13.0376766,74.9414383,29,767819,1716229800000,1716264079000
EQPT-4,13.0378066,74.9415316,31,767845,1716229800000,1716264081000
EQPT-4,13.038345,74.9419866,41,767915,1716229800000,1716264089000
EQPT-4,13.0391933,74.942605,37,768030,1716229800000,1716264099000
EQPT-4,13.0395916,74.9428683,40,768083,1716229800000,1716264104000
EQPT-4,13.0402033,74.943115,35,768156,1716229800000,1716264111000
EQPT-4,13.0410433,74.9432866,36,768252,1716229800000,1716264122000
EQPT-4,13.041555,74.9433683,37,768309,1716229800000,1716264128000
EQPT-4,13.0419766,74.9435483,35,768360,1716229800000,1716264133000
EQPT-4,13.04254,74.9437799,34,768428,1716229800000,1716264140000
EQPT-4,13.0434183,74.9439933,24,768528,1716229800000,1716264151000
EQPT-4,13.0435433,74.9439983,12,768549,1716229800000,1716264154000
EQPT-4,13.0441283,74.9440783,23,768608,1716229800000,1716264170000
EQPT-4,13.044545,74.9441516,25,768655,1716229800000,1716264177000
EQPT-4,13.0448733,74.9442616,11,768694,1716229800000,1716264184000
EQPT-4,13.04512,74.9443433,8,768723,1716229800000,1716264192000
EQPT-4,13.0451433,74.944355,7,768731,1716229800000,1716264193000
EQPT-4,13.0452733,74.9443966,17,768741,1716229800000,1716264197000
EQPT-4,13.0453249,74.9444033,20,768754,1716229800000,1716264198000
EQPT-4,13.04554,74.9444183,30,768771,1716229800000,1716264201000
EQPT-4,13.0456983,74.9443733,35,768789,1716229800000,1716264203000
EQPT-4,13.0458966,74.9442516,33,768824,1716229800000,1716264206000
EQPT-4,13.0460833,74.9440816,32,768843,1716229800000,1716264209000
EQPT-4,13.0465616,74.9435716,35,768920,1716229800000,1716264217000
EQPT-4,13.0468333,74.94342,36,768955,1716229800000,1716264220000
EQPT-4,13.0470216,74.9433766,38,768976,1716229800000,1716264222000
EQPT-4,13.0472233,74.9433749,39,769020,1716229800000,1716264224000
EQPT-4,13.0474166,74.94341,38,769020,1716229800000,1716264226000
EQPT-4,13.04751,74.9434333,36,769031,1716229800000,1716264227000
EQPT-4,13.0475766,74.9434833,36,769040,1716229800000,1716264228000
EQPT-4,13.048265,74.9441566,38,769147,1716229800000,1716264238000
EQPT-4,13.0484466,74.9442266,38,769180,1716229800000,1716264240000
EQPT-4,13.04864,74.9442433,38,769191,1716229800000,1716264242000
EQPT-4,13.0495866,74.9441716,32,769297,1716229800000,1716264252000
EQPT-4,13.0498099,74.94418,25,769322,1716229800000,1716264255000
EQPT-4,13.0499533,74.9442016,15,769338,1716229800000,1716264258000
EQPT-4,13.05001,74.9441916,10,769344,1716229800000,1716264260000
EQPT-4,13.050035,74.9441783,10,769347,1716229800000,1716264261000
EQPT-4,13.0500533,74.94416,10,769350,1716229800000,1716264262000
EQPT-4,13.0500716,74.944135,9,769361,1716229800000,1716264263000
EQPT-4,13.0500816,74.9441016,11,769361,1716229800000,1716264264000
EQPT-4,13.0500833,74.9439933,16,769369,1716229800000,1716264267000
EQPT-4,13.0500716,74.9437016,14,769401,1716229800000,1716264274000
EQPT-4,13.0500583,74.9436716,12,769404,1716229800000,1716264275000
EQPT-4,13.0500266,74.9436216,13,769411,1716229800000,1716264277000
EQPT-4,13.0496933,74.94324,23,769466,1716229800000,1716264287000
EQPT-4,13.0494033,74.9428166,27,769522,1716229800000,1716264294000
EQPT-4,13.0493566,74.9426716,28,769539,1716229800000,1716264296000
EQPT-4,13.0493266,74.9422633,25,769584,1716229800000,1716264302000
EQPT-4,13.049365,74.942065,27,769605,1716229800000,1716264305000
EQPT-4,13.04944,74.9418549,28,769630,1716229800000,1716264308000
EQPT-4,13.04968,74.9413183,25,769695,1716229800000,1716264316000
EQPT-4,13.0496766,74.9411916,22,769708,1716229800000,1716264318000
EQPT-4,13.0496616,74.941145,21,769714,1716229800000,1716264319000
EQPT-4,13.0496033,74.9410416,22,769727,1716229800000,1716264321000
EQPT-4,13.0494816,74.9408699,18,769750,1716229800000,1716264325000
EQPT-4,13.0494866,74.94082,19,769761,1716229800000,1716264326000
EQPT-4,13.0495166,74.9407816,17,769761,1716229800000,1716264327000
EQPT-4,13.049545,74.9407483,15,769765,1716229800000,1716264328000
EQPT-4,13.0495783,74.9407116,15,769771,1716229800000,1716264329000
EQPT-4,13.0496233,74.9406866,16,769777,1716229800000,1716264330000
EQPT-4,13.04973,74.9406766,18,769801,1716229800000,1716264332000
EQPT-4,13.0499233,74.9406299,16,769811,1716229800000,1716264336000
EQPT-4,13.04995,74.9406016,16,769820,1716229800000,1716264337000
EQPT-4,13.05003,74.9404783,20,769831,1716229800000,1716264340000
EQPT-4,13.0500716,74.9403433,26,769847,1716229800000,1716264342000
EQPT-4,13.050135,74.9401883,32,769865,1716229800000,1716264344000
EQPT-4,13.050225,74.9400299,33,769905,1716229800000,1716264346000
EQPT-4,13.05083,74.9392516,26,769993,1716229800000,1716264357000
EQPT-4,13.0508983,74.9391516,17,770006,1716229800000,1716264359000
EQPT-4,13.050915,74.9391083,15,770011,1716229800000,1716264360000
EQPT-4,13.05095,74.9389666,15,770027,1716229800000,1716264363000
EQPT-4,13.051,74.9387466,25,770051,1716229800000,1716264367000
EQPT-4,13.0510566,74.9385999,31,770069,1716229800000,1716264369000
EQPT-4,13.0511583,74.938465,34,770097,1716229800000,1716264371000
EQPT-4,13.0517333,74.9377283,32,770191,1716229800000,1716264382000
EQPT-4,13.0517816,74.937515,31,770215,1716229800000,1716264385000
EQPT-4,13.05173,74.9374299,31,770225,1716229800000,1716264386000
EQPT-4,13.0517,74.9371433,27,770257,1716229800000,1716264390000
EQPT-4,13.0517216,74.9369233,28,770281,1716229800000,1716264393000
EQPT-4,13.0518266,74.9366533,26,770313,1716229800000,1716264396000
